fips,per_capita_health_cost,low_birthweight_percentage,food_environment,physical_exercise_opportunities,teen_births,limited_healthy_access,stis,primarycare_ratio,dentist_ratio,mentalhealth_ratio,otherproviders_ratio,disconnected_youth,unemployment,income_inequality,children_freelunches,single_parent_households,social_associations,water_violations,high_housing_costs,housing_overcrowding,segregation_black_white,segregation_nonwhite_white,homeownership,severe_ownership_cost,smoke_perc,obesity_perc,inactive_perc,drinking_perc,food_insecure_perc,preventable_hospitalization,mammogram_perc,flu_vaccine_perc,violent_crime,air_pollution,drive_alone_perc,long_commute_perc,traffic_volume,party,age_over_18,age_over_65,age_over_85,age_under_5,asian,avg_family_size,bachelors,black,hispanic,household_has_broadband,household_has_computer,household_has_smartphone,households_speak_asian_or_pac_isl,households_speak_limited_english,households_speak_other,households_speak_other_indo_euro_lang,households_speak_spanish,housing_mobile_homes,housing_one_unit_structures,housing_two_unit_structures,hs_grad,mean_household_income,median_age,median_household_income,median_individual_income,median_individual_income_age_25plus,native,other_single_race,pac_isl,per_capita_income,persons_per_household,pop,poverty,poverty_65_and_over,poverty_under_18,two_plus_races,uninsured,uninsured_65_and_older,uninsured_under_19,uninsured_under_6,veterans,white,white_not_hispanic
13247,11381,0.108789625360231,6.4,0.78925071877017,0.0202877005815225,0.147088758199847,0.00713083532642395,1368.3636364,1352.1492537,707.765625,1224.2432432,0.11024371667936,0.0439442896935933,4.20410852713178,0.682455089820359,0.486548087236325,7.4187261936398e-4,0,0.1594104693,0.0240480962,24.956736211,24.43992227,0.681006520100914,0.147759994642738,0.18,0.42,0.35,0.14,0.16,5640,0.41,0.43,300,11.6,0.81,0.45,178,democrat,75.1,14,1.3,5.8,2,3.36,26.3,54.7,10.2,81.7,80,87.1,1.1,3.5,0.7,1.8,8.5,33.6,3.6,66.4,88.8,77956,38.1,60189,31407,40255,0.1,1.8,0.2,28320,2.86,89717,13.1,5.8,20.6,2.4,13.7,0.5,10.5,11.4,10.1,38.8,31.7
13255,10685,0.134365545470724,6.8,0.720880870257363,0.0462697814619442,0.0741319380675168,0.00619455490975834,2179.3333333,2644,796.38554217,836.70886076,0.258566978193146,0.0470036075794193,4.51835230004808,0.769045555234518,0.508166031889484,9.7889262771489e-4,0,0.1913373521,0.024438141,41.295335105,38.175891988,0.601690350913535,0.170927621350838,0.19,0.39,0.33,0.14,0.18,5920,0.41,0.42,585,11.3,0.87,0.45,143,republican,76.2,17.7,1.6,6.1,1,3.19,17.8,34.1,4.6,69.5,69.8,72.3,0.3,1,0.2,1.1,3.4,37.5,6.2,62.5,81.9,63580,39.2,47111,24805,32527,0.4,0.4,0,24582,2.63,65306,17.9,8.5,25.9,1.6,14.5,0.3,7.6,5.2,8.9,62.5,58.5
13275,10786,0.106393244873341,6.2,0.458631484794276,0.0423958333333333,0.139985109387299,0.0061859353714911,1041.372093,2116.5714286,483.13043478,467.87368421,0.0802850356294537,0.0471491875923191,5.11139881790037,0.740902307427391,0.499524262607041,0.00149623707541481,0,0.1714962963,0.0280833816,35.658142267,34.983353198,0.631800368833564,0.171655953474135,0.18,0.33,0.26,0.14,0.17,5535,0.49,0.46,264,11.2,0.81,0.22,79,republican,76.1,17.6,2,6.3,0.2,2.99,24.7,36.4,3.7,79,68.3,76.5,0,1.3,0.2,1.3,4.3,38.8,16.6,61.2,84.9,67588,40.4,43740,25366,33892,0.1,0.9,0.1,27454,2.49,44630,19.2,9.3,26.3,2.4,14.9,0.1,10.2,5.4,8,60,57.6
13285,11206,0.109068438127607,6.8,0.730371099576398,0.0430708235718147,0.0725722177226896,0.00805319118447826,1886.1081081,1708.1463415,795.84090909,1094.28125,0.160344363734194,0.0369976262584923,5.52717324480512,0.680955097384076,0.444742677091843,0.00126099790788983,0,0.1655913978,0.0194963444,34.07908523,33.836254073,0.572877671778771,0.178939773354272,0.18,0.4,0.35,0.15,0.17,5454,0.33,0.4,332,11.2,0.85,0.26,90,republican,75.3,14.5,1.6,6.5,2.3,3.39,19,36.2,3.7,73.1,65.3,73,1.4,1.9,0.1,1.5,3.1,42.6,6.5,57.4,83.4,60945,36.4,45649,24771,32080,0.3,1.2,0,23124,2.74,69919,21.3,12.1,28.1,1.7,11.8,0.3,6.1,2.9,7.4,58.3,56.3
13295,10729,0.0985915492957746,7.4,0.54360346733376,0.0443046820405311,0.120241045804003,0.00269803739537852,5744.9166667,6941,2478.9285714,4627.3333333,0.110691458454387,0.0386947733179324,4.55884076500986,0.672696718070384,0.342836402032601,8.993457984595e-4,0,0.1090620662,0.0312744332,28.748783228,30.918632437,0.719320082461395,0.124226656287131,0.17,0.37,0.36,0.15,0.12,4915,0.38,0.45,556,11,0.85,0.45,50,republican,78.1,18.3,1.8,5.6,0.8,3.1,16.6,4.1,2.2,77.5,69.1,74.3,0.7,0.4,0,0.6,1.6,28.2,11.4,71.8,82,61409,41.4,46157,23631,32966,0.2,0.7,0,24247,2.6,69039,16.1,9.1,22.9,2.2,12.3,0.3,7.7,7.3,8,92,90.9
13297,10774,0.087065269175798,8.1,0.696662209913093,0.027464258841234,0.0578141443045077,0.00496724890829694,3816.6666667,2671.5142857,1416.7121212,1263.5540541,0.0641325122106604,0.0355264902125403,4.18642832483026,0.483598284128186,0.36439297194944703,7.532751091703e-4,0,0.1367924528,0.0188019967,37.52972215,27.945715139,0.733048533710211,0.134377576257214,0.17,0.28,0.34,0.16,0.11,5091,0.41,0.46,302,11.4,0.83,0.53,68,republican,75,15.2,1.6,6.1,1.4,3.25,21.7,17.7,4.4,82.2,77.3,82,0.7,0.7,0.2,2.1,3.3,25.7,7.4,74.3,86.9,78154,38.7,61599,30379,39132,0.1,1.6,0,27889,2.86,91442,12.1,9,18.2,1.6,11.7,0.6,5.8,2.6,7,77.5,74.6
13299,11823,0.101870503597122,5.9,0.781174267459793,0.0691316050432073,0.174504833895131,0.00925538736026317,1379.6538462,1784,673.20754717,524.70588235,0.162818235642392,0.0393710852614087,5.07876887637574,0.901043364851647,0.525680473372781,0.00153327200245324,0,0.1320058997,0.0238353196,39.927859012,40.879641824,0.650097115315445,0.13254113345521,0.19,0.36,0.35,0.15,0.17,6932,0.37,0.41,500,10.1,0.86,0.16,138,republican,76.4,16.9,2.2,6.3,1.1,2.98,15.2,30.2,4.1,67.4,58.1,77.4,0.2,0.7,0,1.2,3.1,36.4,17.8,63.6,81.4,52895,39.5,36869,23597,30683,0.6,1.3,0.1,20411,2.39,35593,24.9,14.6,43,2,16.3,0.2,8.2,8.7,6.5,64.8,63.3
13313,9806,0.0773827923750644,8.1,0.670318424156181,0.0392492827542238,0.107183316630766,0.00457681209272105,1868.8928571,2538.097561,929.125,703.12162162,0.0870899983842301,0.0474854162983914,4.09893298390116,0.713856570665649,0.278858911985847,8.5994381700395e-4,0,0.1181778489,0.058020968,36.240867333,31.486835936,0.630940820686402,0.104366774665252,0.18,0.35,0.32,0.15,0.09,5001,0.43,0.49,263,10.9,0.86,0.21,226,republican,73.8,13.7,1.4,6.7,1.5,3.42,15.7,3.8,35.1,80.2,67.1,75.1,0.8,6.6,0.2,1,22.9,35.4,14.4,64.6,69.5,66969,36,48623,26202,32035,0.8,3.8,0,23974,2.88,104237,15.9,11.6,23.8,1.4,16.6,1.4,9,6.3,4.8,88.7,58.4
19013,8985,0.0701491293843206,7.1,0.834022427339995,0.0172729876826124,0.109190169326417,0.00777245039503046,1052.7619048,1408.5957447,604.60273973,752.31818182,0.0495061577856359,0.0276855249227735,4.37971064714546,0.41582361996921,0.338694418164617,0.00120619986731801,0,0.1308925811,0.0150461861,62.126718064,49.883475913,0.656957867713682,0.128224494538694,0.18,0.31,0.24,0.24,0.14,3413,0.54,0.57,511,9.4,0.82,0.09,1436,democrat,78.3,16,2.2,6.3,2.4,3.01,29.1,9.5,4.4,81.4,76.4,76.5,1.2,2,0.8,4,3.2,34.5,3.6,65.5,91.4,74486,35.2,53539,28001,38020,0.4,1.5,0.3,30563,2.41,132393,15.8,7.4,18.8,2.3,5,0.2,4.3,5.6,7.3,83.7,81.1
19045,9381,0.0817480719794344,7.9,0.804422184216956,0.0293002086098995,0.0637530525205636,0.00423314188470538,1958.75,1604.0689655,762.59016393,1368.1764706,0.0754226267880364,0.0322038396885783,4.48610244988864,0.45842303552206703,0.37577339520495,0.00165922144224633,0,0.1031798525,0.0040261701,51.794507598,39.426555615,0.741886332469907,0.105615043092191,0.17,0.33,0.28,0.2,0.12,5334,0.48,0.57,484,10.4,0.82,0.24,594,democrat,77.2,19.3,2.9,6,0.7,2.89,17.9,2.8,3.1,77.1,71.7,68.6,0.5,0.1,0.3,0.7,1.7,26.7,2.1,73.3,90.9,66565,42.2,51688,29943,36887,0.3,0.2,0,28483,2.35,46909,13.1,7.8,16.4,2.3,3.7,0.2,1.1,0.9,9.8,93.6,91.1
19061,8097,0.0614285714285714,8.1,0.846700052320801,0.0168776371308017,0.0544581518819472,0.00274110942797374,1260.2727273,1326.7671233,620.85897436,958.95049505,0.0381781647689216,0.0241428649050043,4.04674565200881,0.348684689936603,0.293528958927682,0.00111293164744799,0,0.1086465666,0.0089461913,58.867713593,43.885742482,0.723610748760762,0.10455176835132,0.16,0.34,0.26,0.24,0.11,9443,0.58,0.56,210,10.1,0.83,0.1,1263,democrat,77.1,17.3,2.5,6.3,1.1,2.98,30.8,3.5,2.5,82.5,76,77.6,1,0.8,0.6,1.3,2.8,26.7,3.9,73.3,92.7,81377,38.6,63031,31437,40322,0.3,0.5,0.5,32905,2.43,96982,11.4,9.1,13.9,1.5,3.8,0.3,2.4,1.8,7.3,92.6,90.7
19103,8539,0.06717605858007,7.9,0.932122064149387,0.00642253521126761,0.0333865932817347,0.00681589705783795,550.5904059,439.70930233,274.02173913,358.43601896,0.0130618863165481,0.0191932946728336,5.74488657493492,0.309755966169261,0.251597769921131,8.3774545941961e-4,1,0.1744984638,0.0193651074,44.52175843,35.350582163,0.596874301531902,0.176367536646407,0.15,0.26,0.17,0.25,0.13,3421,0.54,0.63,271,9.3,0.7,0.19,1572,democrat,79.9,11.3,1.5,6,6.2,2.98,52.8,7.3,5.6,88,87.4,85.6,5.6,4.7,2.3,5,4.2,41.5,4.8,58.5,94.9,86798,30.3,62542,30486,45552,0.2,2.2,0.1,35108,2.38,148577,18.1,4.6,14,2.3,5.6,0.8,3.2,4.1,4.3,81.7,78.4
19113,8835,0.0676726579801205,8.3,0.917969378769659,0.0161496386792829,0.046070974114929,0.0058585993797827,1660.1111111,1385.9447853,495.41447368,1129.545,0.0344974446337308,0.0277182825206653,4.01569308278867,0.361669697293828,0.310110400929692,0.0010842647747808,1,0.0874842551,0.0117606954,47.969502308,33.906871663,0.743950916966384,0.0922499208252273,0.16,0.34,0.23,0.21,0.11,4201,0.57,0.6,226,9.7,0.85,0.15,2692,democrat,76.5,15.5,2.2,6.3,2.3,3.02,33.1,5.5,3.2,84.8,80.8,80.4,1.3,1.6,0.8,2.2,2.5,26.2,3.9,73.8,94.5,83373,37.7,64903,34626,43079,0.2,0.8,0.1,34545,2.41,223861,10.2,6.2,13.3,3.1,3.7,0.3,2.2,2.2,8.1,88,85.8
19153,8612,0.0716161574054775,8.3,0.934936373769274,0.0222073933053983,0.0362098803664314,0.00645248324097711,1010.1257862,1416.2906977,390.70088212,773.33968254,0.0648338292611374,0.025367307721406,4.16335965445097,0.46347396427214,0.326041021376261,0.00126393126206338,0,0.1156497175,0.0262995743,50.048895881,42.022590621,0.671722366437555,0.113813121800979,0.15,0.32,0.2,0.21,0.11,3385,0.51,0.6,392,8.6,0.83,0.17,4150,democrat,75,12.8,1.5,7.1,4.6,3.13,36.7,6.8,8.4,84.8,80.1,83,2.8,3,1.8,3.1,5.4,32.9,2.1,67.1,91.5,88311,35.5,67637,36061,44147,0.3,1.3,0.1,35433,2.51,479612,10.4,6,13.6,2.9,4.9,0.2,2.4,2.4,6.5,84,77.7
19155,9304,0.0759047850376488,7.7,0.855986603404968,0.0283691291007789,0.112380059908972,0.00573961835821215,2171.7674419,1732.0925926,537.54597701,1140.6463415,0.0324282086344989,0.0233029593713426,4.12301080264839,0.451846212409593,0.33929061157327,0.00113507377979569,0,0.1069761055,0.0164940022,61.369928818,39.272361612,0.682058512513218,0.106178947661006,0.17,0.41,0.26,0.22,0.11,4649,0.47,0.59,373,9.5,0.85,0.26,2251,democrat,76.5,17,2.4,6.1,0.8,3.03,21.5,1.8,7.7,78.1,75.9,74.5,0.8,1.4,0.1,0.9,5.1,31.6,3.9,68.4,89.5,75030,39.7,60065,31953,40036,0.4,2.2,0,30318,2.48,93393,10.7,7.4,13.8,1.9,5.8,0.2,3,3.2,9.4,93,87.8
19163,9686,0.0737108715417587,8.2,0.928545489759357,0.0255609808159236,0.0282399463637244,0.00575622141453489,1142.4437086,1322.7709924,737.37446809,1083.01875,0.0713299585826047,0.0295471811045374,4.40177429977143,0.432014453477868,0.339700264472524,0.00108400141441896,0,0.1168255875,0.0113266213,48.183612581,36.712098833,0.694651249533756,0.117870315106438,0.17,0.33,0.25,0.21,0.12,5229,0.52,0.56,494,10.3,0.86,0.15,1582,democrat,76.1,15.8,2.1,6.4,2.7,3.17,31.8,7.5,6.7,81.3,75.8,77.2,1.7,1.5,0.4,2,3.4,31,2.2,69,92.8,83076,38.3,61183,32801,41912,0.3,0.7,0,33643,2.52,172446,12.1,7.3,16.6,3.1,4.5,0.2,2.4,2.6,9,85.6,80
19179,9396,0.0721044045676998,6.4,0.74599298245614,0.0332850940665702,0.218081413221053,0.00576418217098505,1752.2,1600.2272727,617.63157895,664.24528302,0.0606232294617564,0.0341967734605771,4.55954190736799,0.427144442682734,0.359974506054812,0.00142677776509531,0,0.1280252543,0.0304392944,48.75827251,38.492391122,0.722777084200305,0.123507409005898,0.2,0.32,0.27,0.19,0.13,3711,0.4,0.47,315,9.7,0.83,0.17,154,republican,77.3,17.4,2.2,6.4,1.2,2.92,18.8,3.6,10.8,75.2,68.2,72.6,0.8,2.8,1.2,1.5,6,28.5,5.3,71.5,88.1,62750,39.6,46246,27905,35283,0.1,5.1,0.7,26424,2.37,35141,14.9,10.1,20.1,2,5.8,0.2,2.6,2,8.8,87.3,82.2
19193,9446,0.0697896749521989,7.9,0.944926202873586,0.0299232335892214,0.0960644212876326,0.00511573870681155,1506.3088235,1424.1527778,447.76855895,915.52678571,0.048540505083634,0.0248780576257049,4.19517881677006,0.535942770733977,0.403004794081009,0.00137656327797792,1,0.0979388211,0.022317373800000002,56.030749346,41.675751907,0.656369467607441,0.094921514312096,0.19,0.35,0.26,0.19,0.11,4317,0.49,0.49,355,9,0.84,0.14,907,democrat,73.8,14.7,2,7.2,2.8,3.13,23.1,3.6,16.6,78.4,71.7,76.7,2.3,3.9,1.1,1.1,11.1,33.6,3.3,66.4,87.1,74009,35.8,59224,30541,38331,2,2.1,0.3,28688,2.56,102586,12.7,6.6,17.3,3.5,5.7,0.5,1.9,0.5,7,85.7,73
16001,8380,0.0657571779211142,8.1,0.894687344691805,0.0130835473636501,0.0431335999057,0.00448725946647579,1067.4042056,1249.9095745,345.30933137,643.7890411,0.0496350364963504,0.0245987117881607,4.47803189888655,0.3125888,0.237532143153393,7.9238435456792e-4,1,0.1219597718,0.0145573566,49.253771912,20.789165451,0.683704612394143,0.122615602487532,0.12,0.26,0.15,0.18,0.12,2677,0.46,0.48,231,10.6,0.81,0.2,277,republican,76,14,1.4,5.8,2.5,3.22,38.5,1.4,8.2,84.4,86.8,82,1.7,1.6,0.9,2.5,5,30.7,3.7,69.3,95.2,88757,37,66293,32937,41097,0.5,1.5,0.2,34919,2.58,456849,10.8,9.2,11.7,3.4,8.3,0.5,4.3,2.8,8.6,90.5,84.7
16005,9091,0.0780076274124581,7.4,0.746967008293195,0.0229120826556969,0.0846986477709774,0.00396392592853206,1332.328125,1037.3571429,251.84393064,691.57142857,0.058546686746988,0.0273233219786019,4.4990504423549,0.4534290699235,0.233312483245465,6.4501753274929e-4,0,0.1258300133,0.024157765,56.321052571,31.165836495,0.682338445575695,0.120180802977931,0.14,0.32,0.21,0.16,0.14,2883,0.35,0.43,254,6.7,0.77,0.12,251,republican,73.7,13.8,1.5,7.3,2,3.33,27.8,0.7,8.6,85,80.9,81.5,1.5,1.4,1.1,2.2,5.3,32.5,8.1,67.5,92.5,66696,33.8,51734,24667,32547,3,2,0.2,25076,2.68,85765,16.4,9.4,18.7,3.2,8.8,0.3,3.3,2.7,8.1,89,83.7
16019,9610,0.0758989017601926,8,0.844666807375712,0.0271175092065618,0.0718324557994512,0.00297569701993979,2546.5555556,1192.3877551,346.74777448,725.80124224,0.0614285714285714,0.0239337220006137,4.06201046880373,0.401534944480732,0.209758897818599,4.1886644268947e-4,1,0.101759134,0.0281367798,71.074308037,30.310811401,0.699769230769231,0.106753131755085,0.14,0.29,0.2,0.15,0.11,2220,0.4,0.47,274,7.8,0.79,0.12,156,republican,69.1,13.1,1.5,8.5,1,3.41,31.3,0.5,13,88.2,82.4,84.2,0.8,1.5,0.3,1.5,10.1,30.4,5.5,69.6,92,80777,32.9,60615,27063,35307,0.4,5.7,0.1,28671,2.84,114392,10.5,6,12.6,2.8,8.3,0.2,3,2.7,7.8,89.5,83
16027,8691,0.0687061646363972,7.8,0.776067498398819,0.0294498913658688,0.0805353800754805,0.00438857585867955,2851.3026316,2257.5656566,636.74928775,1371.1595092,0.0883040024918237,0.0307853403141361,3.74403250380904,0.590998854133652,0.25972592063389,5.3991942740852e-4,1,0.1221577903,0.0408755863,66.687577943,24.526606871,0.681609665899756,0.11038125249656,0.14,0.35,0.25,0.15,0.12,2949,0.4,0.42,263,10.7,0.78,0.37,198,republican,71.1,13.4,1.3,7.5,0.8,3.54,18.7,0.4,25.3,82,78.9,79,0.9,2.8,0.2,1.7,16.2,30.5,7.7,69.5,85.1,64252,33.6,52134,25210,31411,1,10.8,0.3,22232,2.94,217633,13.4,8.3,15.5,3.9,13.6,0.4,5,4.5,8.7,82.7,70.3
16055,8742,0.0548431325106863,7.6,0.855163400580531,0.0213379648295754,0.0778474928300143,0.00359687129290712,1281.601626,1392.2844828,522.66990291,892.29281768,0.0734083424807903,0.0347199897125956,3.91563452923239,0.37836521431101694,0.306055368224193,8.9446005696632e-4,1,0.1292859668,0.022022197,77.53415719,30.801573678,0.704745689868919,0.12655439975604,0.14,0.26,0.2,0.2,0.13,2390,0.43,0.43,255,11.8,0.82,0.26,151,republican,77,18.5,1.8,6,0.9,2.98,25.2,0.3,4.6,84.2,80,80.6,0.6,0.7,0.3,1.6,2.5,29.6,7.6,70.4,93.2,74130,40.2,57242,28786,34753,1.4,0.5,0.1,29948,2.5,157322,11.7,6.9,17.7,2.8,9.7,0.2,5.3,3.6,10.9,94,90.6
16083,9074,0.0706412231835961,8.3,0.758047390910268,0.0308241056218058,0.0261663884850447,0.00473427000610874,1442.779661,1324.3230769,387.75225225,869.50505051,0.0684601924759405,0.0268976857191941,3.99841201716738,0.478888063397722,0.23138458877454,9.0456275550961e-4,1,0.1196477901,0.0294520548,62.869461395,24.842853535,0.685767338827899,0.112989774222942,0.14,0.33,0.24,0.14,0.12,2784,0.38,0.47,242,7.6,0.83,0.16,135,republican,72.3,15.1,1.6,7.4,1.8,3.23,20.6,0.8,16.4,83,77.2,79.5,1.1,2.6,0.8,3.5,10,31.1,6.5,68.9,87.1,67867,34.7,52919,26170,33407,0.7,2.8,0.1,25352,2.69,84869,14.3,11.9,18.2,1.9,12,0.1,6.6,4.2,9.2,91.8,79
18003,9590,0.0874151809016236,7.3,0.781911974536275,0.027583918724115,0.0984194248597778,0.00600197920493889,1485.5657371,1544.654321,546.36244541,607.36407767,0.0807475141158247,0.0315422772539665,4.16423846604706,0.50871226665204,0.357855519070472,0.00113710419253534,0,0.0989184156,0.0179877726,55.608848891,47.892148181,0.682571428571429,0.103828020798414,0.2,0.32,0.23,0.18,0.13,5079,0.42,0.48,296,12.6,0.84,0.2,162,republican,74.2,14.2,1.8,7,3.8,3.15,28.5,11.5,7.5,84.2,77.3,79.5,2.7,2.3,0.5,2.8,5.5,31.6,2.9,68.4,89.4,73195,35.9,54857,30325,38073,0.2,1.8,0,29160,2.53,372575,13.3,6.5,19.6,3.7,8.6,0.9,6.2,5.7,7.3,78.9,73.8
18005,9991,0.0764390896921017,7.8,0.642511133682319,0.0330171689278425,0.0918265207086491,0.00279132130667967,1414.4827586,1334.7258065,667.36290323,1402.5932203,0.0566579634464752,0.0261618280163373,4.20535747972081,0.453503390377785,0.317428556769791,0.00103607996099464,1,0.0862096905,0.0259050684,35.100909789,28.107374702,0.713221131074552,0.103413719531907,0.19,0.32,0.25,0.17,0.11,4787,0.41,0.55,96,11.2,0.84,0.19,144,republican,76,16,1.8,6.6,7.4,3.17,33.5,1.9,6.8,81.4,77.5,77.7,3.3,1.8,0.2,4.6,4.6,28.6,5.6,71.4,90.6,80056,37.8,63431,31874,39911,0.2,2.6,0.1,31774,2.59,82481,13.4,7.2,21.2,2.6,8.6,1.1,7.9,8.9,6.1,85.2,81.5
18017,10563,0.0855007473841555,8.6,0.733690910024124,0.0402193784277879,0.0125088619173125,0.00376375217139548,2374.625,4217.2222222,426.46067416,1224.3548387,0.0712918660287081,0.0369479667686926,4.00954381478606,0.535128629456898,0.36777381910125295,0.00128967731747118,0,0.0833045282,0.0278637771,73.108306336,46.43349396,0.743351970544116,0.0892642589582303,0.21,0.32,0.27,0.16,0.11,4687,0.44,0.52,70,12,0.83,0.24,61,republican,76.7,17.4,2.4,6.2,1.4,3.12,13.3,1.2,15.4,76,67.2,72.3,1.1,4.5,0.2,0.8,12.5,26,4.5,74,85.4,61608,40.8,49415,28120,32578,0.5,10.1,0,24948,2.49,37880,14.6,8.3,19.9,2.7,9.4,1.2,6.7,7.9,8.7,84.1,79.7
18019,11054,0.0832035811599844,7.9,0.891047971550911,0.0317542946382093,0.0689819686978373,0.00426594171304489,2339.46,2794.2857143,460.23529412,1128.4615385,0.0405576679340938,0.0342583576760792,3.79991682105184,0.499970826769356,0.307813339473482,9.9168184110863e-4,0,0.1002107235,0.0109112014,45.025893539,36.232575029,0.704528514963298,0.0954132260079106,0.22,0.37,0.28,0.18,0.12,6519,0.45,0.49,356,12,0.85,0.33,320,republican,77.3,15.4,1.5,6.3,1.1,3.24,21.2,6.7,5.4,76.8,75.6,77.4,0.6,1.2,0.2,0.9,4.6,28.9,5.5,71.1,89.4,72734,39.1,55630,30746,38661,0.2,0.9,0,29062,2.6,116507,10.1,7.6,15,3.5,7.2,0.5,4.5,1.7,8.8,87.6,83.2
18035,11730,0.0922909880564604,7,0.770436216229997,0.018068120659166,0.0818226805924994,0.00694540908459508,1001.6,1687.8235294,356.43478261,1072.635514,0.0624801103214172,0.0401226019682786,4.93757159221077,0.543857391080507,0.37619853355894,0.0014064453396305,0,0.1514045565,0.0093265373,54.682574087,43.213805512,0.644998696445642,0.152395897295945,0.21,0.34,0.28,0.15,0.16,5819,0.4,0.52,271,11.5,0.8,0.22,125,republican,81.5,16.9,2.2,5,1.4,2.86,23.7,7,2.5,78.3,74.8,77.2,1.2,0.5,0.1,1.1,1.9,36.5,4,63.5,89.7,60528,35.6,43512,22613,34724,0.1,0.3,0.2,25107,2.34,115020,21.9,7.1,25,2.6,8.1,0.2,4.7,3.8,6.9,88.4,86.8
18039,10564,0.0741185712305346,8,0.732029419059623,0.0370181417464237,0.0736898770088935,0.00509676538296461,1916.1869159,2669.6103896,731.53024911,1489.5652174,0.0903024911032029,0.0259058890312814,3.7786348308074,0.536032944406314,0.311761145136021,0.00125834016153576,0,0.1048265999,0.0281700085,57.324203393,35.72601638,0.688299299036348,0.0996099310973179,0.2,0.34,0.28,0.17,0.11,3859,0.4,0.51,357,13.1,0.78,0.21,179,republican,72.3,14.3,2,7.6,1,3.38,19.8,5.4,15.9,80.5,71.3,73.3,0.8,3.3,0.3,5.5,11.3,30.2,6.7,69.8,80.8,71964,35.6,57021,29100,36463,0.2,2.8,0.1,26150,2.8,204558,12.4,7.5,17.3,3.1,14.6,1.7,14.6,13.9,5.9,87.3,74.8
18043,10733,0.0867960853521579,7.9,0.820255303172517,0.0223266063558339,0.0750176125573226,0.00394441489016621,1454.1698113,1467.5660377,694.47321429,836.35483871,0.0399595346484573,0.0332117581700925,4.48094602326912,0.40748458076346095,0.345551540182413,0.00111585421234965,0,0.1004016064,0.0091269158,51.816788077,38.924650124,0.724383430985148,0.0959325709089637,0.22,0.35,0.28,0.18,0.12,5480,0.46,0.5,132,12,0.86,0.32,344,republican,77.2,15.7,2.1,5.9,1.1,3.21,29.6,5.2,3.3,78.3,76.5,79.7,0.9,0.1,0.2,0.9,2.6,27,2,73,90.8,83925,39.8,64468,31865,41395,0.4,0.5,0,33478,2.6,77320,9.8,4.7,15.2,2.5,4.8,0.1,2.9,2.3,7.8,90.4,87.8
